pm2.5,pm10,temperature,humidity,date,time,building
42,65.2,18.38826581,53.98184176,2019-06-30,10:00:00,Henry Gratton
42.3,65.5,18.41763943,54.009308,2019-07-01,10:00:00,Henry Gratton
42.5,66.5,18.41763943,53.97421225,2019-07-02,10:00:00,Henry Gratton
42.5,66.1,18.41763943,53.97421225,2019-07-03,10:00:00,Henry Gratton
42.3,66.2,18.41763943,53.88723583,2019-07-04,10:00:00,Henry Gratton
42,65.6,18.41763943,53.73464561,2019-07-05,10:00:00,Henry Gratton
42.1,65.8,18.40161746,53.63546197,2019-07-06,10:00:00,Henry Gratton
42.3,65.6,18.41763943,53.5164416,2019-07-07,10:00:00,Henry Gratton
42.4,65.8,18.40161746,53.40657664,2019-07-08,10:00:00,Henry Gratton
42.4,66,18.40161746,53.33180743,2019-07-09,10:00:00,Henry Gratton
42.1,64.6,18.41763943,53.32265202,2019-07-10,10:00:00,Henry Gratton
42,64.3,18.40161746,53.31960021,2019-07-11,10:00:00,Henry Gratton
41.7,63.4,18.38826581,53.28603037,2019-07-12,10:00:00,Henry Gratton
41.5,62.6,18.40161746,53.25551232,2019-07-13,10:00:00,Henry Gratton
41.3,63,18.41763943,53.25856413,2019-07-14,10:00:00,Henry Gratton
41.4,62,18.41763943,53.22346838,2019-07-15,10:00:00,Henry Gratton
41.2,61.7,18.41763943,53.25856413,2019-07-16,10:00:00,Henry Gratton
41.5,62.5,18.41763943,53.26924544,2019-07-17,10:00:00,Henry Gratton
41.3,61.2,18.41763943,53.25856413,2019-07-18,10:00:00,Henry Gratton
41.4,61.5,18.41763943,53.23567559,2019-07-19,10:00:00,Henry Gratton
41.2,61.5,18.41763943,53.21431296,2019-07-20,10:00:00,Henry Gratton
40.9,60.3,18.40161746,53.15480278,2019-07-21,10:00:00,Henry Gratton
41,61.1,18.41763943,53.104448,2019-07-22,10:00:00,Henry Gratton
41.3,61.7,18.43099107,53.07545586,2019-07-23,10:00:00,Henry Gratton
41.4,61.9,18.43099107,53.0296788,2019-07-24,10:00:00,Henry Gratton
41.6,62.7,18.40161746,52.98390173,2019-07-25,10:00:00,Henry Gratton
41.6,62.5,18.41763943,52.95185779,2019-07-26,10:00:00,Henry Gratton
41.5,62.2,18.41763943,52.97474632,2019-07-27,10:00:00,Henry Gratton
41.8,62.6,18.43099107,52.94270237,2019-07-28,10:00:00,Henry Gratton
41.6,62.7,18.41763943,52.87556268,2019-07-29,10:00:00,Henry Gratton
41.5,62.8,18.44434272,52.86945907,2019-07-30,10:00:00,Henry Gratton
41.6,63,18.43099107,52.88776989,2019-07-31,10:00:00,Henry Gratton
41.7,63.3,18.43099107,52.91218433,2019-08-01,10:00:00,Henry Gratton
41.6,63.5,18.40161746,52.92896925,2019-08-02,10:00:00,Henry Gratton
41.7,63.6,18.43099107,52.92133974,2019-08-03,10:00:00,Henry Gratton
41.7,63.3,18.44434272,52.96711681,2019-08-04,10:00:00,Henry Gratton
41.7,63.7,18.41763943,52.95185779,2019-08-05,10:00:00,Henry Gratton
42,64.6,18.41763943,52.93965057,2019-08-06,10:00:00,Henry Gratton
41.9,64.8,18.41763943,52.91981384,2019-08-07,10:00:00,Henry Gratton
41.6,64.2,18.43099107,52.95338369,2019-08-08,10:00:00,Henry Gratton
41.5,64.1,18.43099107,52.98847944,2019-08-09,10:00:00,Henry Gratton
41.6,64.2,18.43099107,52.98847944,2019-08-10,10:00:00,Henry Gratton
41.7,64.8,18.43099107,52.98847944,2019-08-11,10:00:00,Henry Gratton
41.7,64.4,18.41763943,53.01747158,2019-08-12,10:00:00,Henry Gratton
41.8,64.6,18.41763943,53.0296788,2019-08-13,10:00:00,Henry Gratton
41.7,64.9,18.44434272,53.04341192,2019-08-14,10:00:00,Henry Gratton
41.9,65,18.43099107,53.00831617,2019-08-15,10:00:00,Henry Gratton
41.8,64.7,18.41763943,53.04036011,2019-08-16,10:00:00,Henry Gratton
42,65,18.43099107,53.02052338,2019-08-17,10:00:00,Henry Gratton
42.1,65.2,18.44434272,53.0312047,2019-08-18,10:00:00,Henry Gratton
41.9,64.3,18.46036469,53.0342565,2019-08-19,10:00:00,Henry Gratton
42.2,64.5,18.43099107,52.99763485,2019-08-20,10:00:00,Henry Gratton
42.1,63.1,18.41763943,52.93049516,2019-08-21,10:00:00,Henry Gratton
42.2,63.9,18.41763943,52.91065843,2019-08-22,10:00:00,Henry Gratton
42.2,63.3,18.40161746,52.86182956,2019-08-23,10:00:00,Henry Gratton
42.2,63.7,18.44434272,52.81452659,2019-08-24,10:00:00,Henry Gratton
42.3,63.8,18.41763943,52.81147478,2019-08-25,10:00:00,Henry Gratton
42.1,63.2,18.43099107,52.81147478,2019-08-26,10:00:00,Henry Gratton
42.1,63.3,18.41763943,52.80079347,2019-08-27,10:00:00,Henry Gratton
42.4,63.3,18.43099107,52.81147478,2019-08-28,10:00:00,Henry Gratton
42.6,63.2,18.41763943,52.77790494,2019-08-29,10:00:00,Henry Gratton
42.5,62.9,18.43099107,52.77027543,2019-08-30,10:00:00,Henry Gratton
42.6,64.2,18.46036469,52.67414359,2019-08-31,10:00:00,Henry Gratton
42.8,64.9,18.43099107,52.62836652,2019-09-01,10:00:00,Henry Gratton
42.7,66,18.44434272,52.55359731,2019-09-02,10:00:00,Henry Gratton
42.7,66.5,18.44434272,52.48950942,2019-09-03,10:00:00,Henry Gratton
42.9,66.3,18.43099107,52.50782025,2019-09-04,10:00:00,Henry Gratton
42.6,65.1,18.46036469,52.52307927,2019-09-05,10:00:00,Henry Gratton
42.6,66.1,18.41763943,52.51850156,2019-09-06,10:00:00,Henry Gratton
42.9,67.3,18.44434272,52.55359731,2019-09-07,10:00:00,Henry Gratton
43.1,67.8,18.43099107,52.57343404,2019-09-08,10:00:00,Henry Gratton
43.6,68.6,18.41763943,52.55970092,2019-09-09,10:00:00,Henry Gratton
43.8,68.5,18.46036469,52.57801175,2019-09-10,10:00:00,Henry Gratton
43.7,68.8,18.43099107,52.5413901,2019-09-11,10:00:00,Henry Gratton
43.7,68.9,18.44434272,52.50934615,2019-09-12,10:00:00,Henry Gratton
43.9,70.6,18.44434272,52.4773022,2019-09-13,10:00:00,Henry Gratton
44,71,18.44434272,52.45441367,2019-09-14,10:00:00,Henry Gratton
44,71.1,18.43099107,52.42084382,2019-09-15,10:00:00,Henry Gratton
44.1,72.2,18.44434272,52.4773022,2019-09-16,10:00:00,Henry Gratton
44,72.1,18.44434272,52.50934615,2019-09-17,10:00:00,Henry Gratton
44.5,74.3,18.44434272,52.60852979,2019-09-18,10:00:00,Henry Gratton
44.3,74.3,18.44434272,52.67261769,2019-09-19,10:00:00,Henry Gratton
44.1,74.7,18.46036469,52.78400855,2019-09-20,10:00:00,Henry Gratton
44.1,73.5,18.46036469,52.83741512,2019-09-21,10:00:00,Henry Gratton
44.3,74.4,18.46036469,52.92439155,2019-09-22,10:00:00,Henry Gratton
44.4,73.8,18.47371633,53.02510109,2019-09-23,10:00:00,Henry Gratton
44.6,76.6,18.43099107,53.05256733,2019-09-24,10:00:00,Henry Gratton
44.6,77.2,18.48706798,53.16700999,2019-09-25,10:00:00,Henry Gratton
44.3,77.5,18.46036469,53.25093462,2019-09-26,10:00:00,Henry Gratton
44.1,77.1,18.43099107,53.29213397,2019-09-27,10:00:00,Henry Gratton
44,77,18.44434272,53.30434119,2019-09-28,10:00:00,Henry Gratton
44,76.9,18.44434272,53.35622187,2019-09-29,10:00:00,Henry Gratton
44.2,77.5,18.46036469,53.43709468,2019-09-30,10:00:00,Henry Gratton
44.1,76.9,18.47371633,53.46913863,2019-10-01,10:00:00,Henry Gratton
44,75.6,18.44434272,53.55306325,2019-10-02,10:00:00,Henry Gratton
44.1,75.3,18.47371633,53.62172885,2019-10-03,10:00:00,Henry Gratton
44.1,75.1,18.44434272,53.6614023,2019-10-04,10:00:00,Henry Gratton
44.2,75.5,18.48706798,53.73464561,2019-10-05,10:00:00,Henry Gratton
44.3,74.6,18.47371633,53.74074922,2019-10-06,10:00:00,Henry Gratton
44.2,75.5,18.47371633,53.77584497,2019-10-07,10:00:00,Henry Gratton
44,75.4,18.47371633,53.80788891,2019-10-08,10:00:00,Henry Gratton
43.9,75.1,18.48706798,53.7987335,2019-10-09,10:00:00,Henry Gratton
44.1,75,18.48706798,53.80941482,2019-10-10,10:00:00,Henry Gratton
44.1,75,18.48706798,53.86282139,2019-10-11,10:00:00,Henry Gratton
44.2,74.3,18.47371633,53.86282139,2019-10-12,10:00:00,Henry Gratton
44,72.2,18.50041962,53.85366598,2019-10-13,10:00:00,Henry Gratton
44,71.7,18.50041962,53.85366598,2019-10-14,10:00:00,Henry Gratton
44.3,71.5,18.47371633,53.89486534,2019-10-15,10:00:00,Henry Gratton
44.6,70.8,18.50041962,53.88570993,2019-10-16,10:00:00,Henry Gratton
44.9,71.6,18.50041962,53.91012436,2019-10-17,10:00:00,Henry Gratton
44.7,69.5,18.47371633,53.94979782,2019-10-18,10:00:00,Henry Gratton
45.1,69.7,18.48706798,53.97268635,2019-10-19,10:00:00,Henry Gratton
45.5,70.1,18.50041962,53.99557488,2019-10-20,10:00:00,Henry Gratton
45.6,70.3,18.50041962,54.0733959,2019-10-21,10:00:00,Henry Gratton
45.6,69.8,18.48706798,54.09170672,2019-10-22,10:00:00,Henry Gratton
45.6,69.6,18.48706798,54.07034409,2019-10-23,10:00:00,Henry Gratton
45.6,66.8,18.50041962,54.15732052,2019-10-24,10:00:00,Henry Gratton
46.1,66.7,18.5164416,54.2153048,2019-10-25,10:00:00,Henry Gratton
46.2,66.3,18.5164416,54.27023728,2019-10-26,10:00:00,Henry Gratton
46.5,66.3,18.48706798,54.40756847,2019-10-27,10:00:00,Henry Gratton
46.9,67.8,18.50041962,54.45334554,2019-10-28,10:00:00,Henry Gratton
47,67.8,18.5164416,54.59678035,2019-10-29,10:00:00,Henry Gratton
47,65.9,18.50041962,54.67002365,2019-10-30,10:00:00,Henry Gratton
47.2,65.9,18.5164416,54.74784466,2019-10-31,10:00:00,Henry Gratton
47.5,66.1,18.48706798,54.78751812,2019-11-01,10:00:00,Henry Gratton
47.6,66.7,18.5164416,54.88975357,2019-11-02,10:00:00,Henry Gratton
47.8,67,18.5164416,55.04081788,2019-11-03,10:00:00,Henry Gratton
47.7,66.9,18.5164416,55.16289006,2019-11-04,10:00:00,Henry Gratton
47.8,66.5,18.5164416,55.194934,2019-11-05,10:00:00,Henry Gratton
47.8,64.7,18.5164416,55.08659495,2019-11-06,10:00:00,Henry Gratton
47.9,64.9,18.5164416,54.83482109,2019-11-07,10:00:00,Henry Gratton
47.7,64.4,18.52979324,54.47775998,2019-11-08,10:00:00,Henry Gratton
47.4,64.1,18.52979324,54.24887465,2019-11-09,10:00:00,Henry Gratton
47.2,63.9,18.54314488,53.95895323,2019-11-10,10:00:00,Henry Gratton
47.1,64.2,18.54314488,53.77279316,2019-11-11,10:00:00,Henry Gratton
47.5,64.9,18.52979324,53.59731441,2019-11-12,10:00:00,Henry Gratton
47.6,65.8,18.52979324,53.39131762,2019-11-13,10:00:00,Henry Gratton
47.3,65.7,18.52979324,53.2372015,2019-11-14,10:00:00,Henry Gratton
47,65.4,18.52979324,53.11818112,2019-11-15,10:00:00,Henry Gratton
46.7,64.2,18.54314488,53.06630045,2019-11-16,10:00:00,Henry Gratton
46.6,64.8,18.52979324,52.96711681,2019-11-17,10:00:00,Henry Gratton
46.3,64.8,18.54314488,52.90150301,2019-11-18,10:00:00,Henry Gratton
46,64.2,18.52979324,52.86945907,2019-11-19,10:00:00,Henry Gratton
45.6,64.1,18.54314488,52.83894102,2019-11-20,10:00:00,Henry Gratton
45.7,64.2,18.54314488,52.80537118,2019-11-21,10:00:00,Henry Gratton
45.6,64.4,18.52979324,52.8252079,2019-11-22,10:00:00,Henry Gratton
45.7,65.7,18.52979324,52.8252079,2019-11-23,10:00:00,Henry Gratton
45.4,66,18.52979324,52.77027543,2019-11-24,10:00:00,Henry Gratton
45.4,65.9,18.55916686,52.77485313,2019-11-25,10:00:00,Henry Gratton
45.3,65.9,18.54314488,52.70923934,2019-11-26,10:00:00,Henry Gratton
45,65.2,18.54314488,52.7504387,2019-11-27,10:00:00,Henry Gratton
44.8,65,18.54314488,52.76112001,2019-11-28,10:00:00,Henry Gratton
44.6,64.7,18.54314488,52.7504387,2019-11-29,10:00:00,Henry Gratton
44.2,64.5,18.54314488,52.80537118,2019-11-30,10:00:00,Henry Gratton
44.1,65.4,18.55916686,52.83894102,2019-12-01,10:00:00,Henry Gratton
43.8,64.7,18.5164416,52.823682,2019-12-02,10:00:00,Henry Gratton
43.4,64.8,18.52979324,52.81452659,2019-12-03,10:00:00,Henry Gratton
43.6,64.7,18.5725185,52.79774166,2019-12-04,10:00:00,Henry Gratton
43.5,65.4,18.54314488,52.77332723,2019-12-05,10:00:00,Henry Gratton
43.4,65.5,18.55916686,52.76417182,2019-12-06,10:00:00,Henry Gratton
43.4,66.1,18.54314488,52.73823148,2019-12-07,10:00:00,Henry Gratton
43.4,66.8,18.52979324,52.72755016,2019-12-08,10:00:00,Henry Gratton
43.3,67.5,18.55916686,52.71992065,2019-12-09,10:00:00,Henry Gratton
43.3,66.9,18.55916686,52.7519646,2019-12-10,10:00:00,Henry Gratton
43.2,66.7,18.55916686,52.7519646,2019-12-11,10:00:00,Henry Gratton
42.8,66.7,18.54314488,52.72907607,2019-12-12,10:00:00,Henry Gratton
42.4,65.9,18.58587015,52.80994888,2019-12-13,10:00:00,Henry Gratton
42.3,66,18.5725185,52.88471809,2019-12-14,10:00:00,Henry Gratton
42.1,66.3,18.55916686,52.95796139,2019-12-15,10:00:00,Henry Gratton
41.9,66.7,18.5725185,53.03883421,2019-12-16,10:00:00,Henry Gratton
42,66.1,18.5725185,53.18989853,2019-12-17,10:00:00,Henry Gratton
41.8,65.7,18.55916686,53.27382315,2019-12-18,10:00:00,Henry Gratton
41.8,65.6,18.5725185,53.33180743,2019-12-19,10:00:00,Henry Gratton
41.8,65.6,18.55916686,53.38368811,2019-12-20,10:00:00,Henry Gratton
41.6,65.4,18.58587015,53.46150912,2019-12-21,10:00:00,Henry Gratton
41.5,64.9,18.55916686,53.54695964,2019-12-22,10:00:00,Henry Gratton
41.3,64.4,18.5725185,53.60189212,2019-12-23,10:00:00,Henry Gratton
41.3,64.2,18.5725185,53.66750591,2019-12-24,10:00:00,Henry Gratton
41.3,64.8,18.5725185,53.72243839,2019-12-25,10:00:00,Henry Gratton
41.2,64.7,18.55916686,53.74380102,2019-12-26,10:00:00,Henry Gratton
41,64.4,18.55916686,53.75295644,2019-12-27,10:00:00,Henry Gratton
41,64.4,18.55916686,53.80788891,2019-12-28,10:00:00,Henry Gratton
41.1,64.9,18.58587015,53.82162203,2019-12-29,10:00:00,Henry Gratton
41.7,67.6,18.55916686,53.85061418,2019-12-30,10:00:00,Henry Gratton
41.9,67.5,18.5725185,53.89486534,2019-12-31,10:00:00,Henry Gratton
41.9,67.4,18.58587015,53.93148699,2020-01-01,10:00:00,Henry Gratton
42.2,67.4,18.58587015,53.99710079,2020-01-02,10:00:00,Henry Gratton
42.3,67.3,18.59922179,53.99710079,2020-01-03,10:00:00,Henry Gratton
42.4,66.8,18.59922179,53.99710079,2020-01-04,10:00:00,Henry Gratton
42.7,66.9,18.59922179,54.0062562,2020-01-05,10:00:00,Henry Gratton
42.8,66,18.58587015,54.05050736,2020-01-06,10:00:00,Henry Gratton
42.9,65.5,18.59922179,54.04135195,2020-01-07,10:00:00,Henry Gratton
43.4,65.2,18.59922179,54.09628443,2020-01-08,10:00:00,Henry Gratton
43.9,66,18.61524376,54.14206149,2020-01-09,10:00:00,Henry Gratton
44.2,66.4,18.61524376,54.11917296,2020-01-10,10:00:00,Henry Gratton
44.6,65.6,18.59922179,54.18326085,2020-01-11,10:00:00,Henry Gratton
44.8,66.1,18.59922179,54.20309758,2020-01-12,10:00:00,Henry Gratton
45,66.6,18.61524376,54.19699397,2020-01-13,10:00:00,Henry Gratton
45.5,66.6,18.59922179,54.25803006,2020-01-14,10:00:00,Henry Gratton
45.9,67.2,18.58587015,54.31143664,2020-01-15,10:00:00,Henry Gratton
46.1,67.8,18.62859541,54.31601434,2020-01-16,10:00:00,Henry Gratton
46.3,67.9,18.61524376,54.33585107,2020-01-17,10:00:00,Henry Gratton
46.5,68,18.64194705,54.39383536,2020-01-18,10:00:00,Henry Gratton
46.7,67.7,18.61524376,54.40299077,2020-01-19,10:00:00,Henry Gratton
46.9,68.9,18.61524376,54.43503471,2020-01-20,10:00:00,Henry Gratton
47.1,69.6,18.61524376,54.43503471,2020-01-21,10:00:00,Henry Gratton
47.3,69,18.62859541,54.41672389,2020-01-22,10:00:00,Henry Gratton
47.4,69.4,18.64194705,54.43961242,2020-01-23,10:00:00,Henry Gratton
47.7,69,18.62859541,54.40299077,2020-01-24,10:00:00,Henry Gratton
47.6,69,18.67132067,54.39841306,2020-01-25,10:00:00,Henry Gratton
47.8,69.6,18.64194705,54.38467994,2020-01-26,10:00:00,Henry Gratton
47.8,69.5,18.65796902,54.41824979,2020-01-27,10:00:00,Henry Gratton
47.8,69.2,18.64194705,54.39383536,2020-01-28,10:00:00,Henry Gratton
47.4,66.4,18.64194705,54.38467994,2020-01-29,10:00:00,Henry Gratton
47.2,65.5,18.64194705,54.38467994,2020-01-30,10:00:00,Henry Gratton
47.6,65.8,18.65796902,54.37552453,2020-01-31,10:00:00,Henry Gratton
47.1,65.3,18.65796902,54.40756847,2020-02-01,10:00:00,Henry Gratton
47,65.5,18.65796902,54.44113832,2020-02-02,10:00:00,Henry Gratton
47,65.8,18.65796902,54.44113832,2020-02-03,10:00:00,Henry Gratton
46.8,66.3,18.65796902,54.46250095,2020-02-04,10:00:00,Henry Gratton
46.3,66.2,18.67132067,54.50827802,2020-02-05,10:00:00,Henry Gratton
46.4,66.9,18.67132067,54.54032197,2020-02-06,10:00:00,Henry Gratton
46.3,66.4,18.65796902,54.56015869,2020-02-07,10:00:00,Henry Gratton
46.1,66.4,18.68467231,54.58609903,2020-02-08,10:00:00,Henry Gratton
46.1,66.3,18.67132067,54.59220264,2020-02-09,10:00:00,Henry Gratton
45.7,66.3,18.67132067,54.60593576,2020-02-10,10:00:00,Henry Gratton
45.5,66.4,18.65796902,54.61509117,2020-02-11,10:00:00,Henry Gratton
45.6,66.3,18.69802396,54.59678035,2020-02-12,10:00:00,Henry Gratton
45.6,67,18.67132067,54.61814298,2020-02-13,10:00:00,Henry Gratton
45.4,65.9,18.67132067,54.62729839,2020-02-14,10:00:00,Henry Gratton
45.8,66,18.68467231,54.59525444,2020-02-15,10:00:00,Henry Gratton
45.9,66.1,18.69802396,54.60898756,2020-02-16,10:00:00,Henry Gratton
46.1,67.1,18.69802396,54.57694362,2020-02-17,10:00:00,Henry Gratton
46.3,67,18.68467231,54.57389181,2020-02-18,10:00:00,Henry Gratton
46.5,66.6,18.69802396,54.53269245,2020-02-19,10:00:00,Henry Gratton
46.7,66.9,18.68467231,54.53116655,2020-02-20,10:00:00,Henry Gratton
46.8,66.3,18.71404593,54.48996719,2020-02-21,10:00:00,Henry Gratton
47,66.2,18.69802396,54.51285573,2020-02-22,10:00:00,Henry Gratton
46.9,66.1,18.71404593,54.48996719,2020-02-23,10:00:00,Henry Gratton
47.6,67,18.71404593,54.52353704,2020-02-24,10:00:00,Henry Gratton
47.7,66.7,18.71404593,54.53574426,2020-02-25,10:00:00,Henry Gratton
48,67.5,18.69802396,54.55405509,2020-02-26,10:00:00,Henry Gratton
48.4,68.2,18.71404593,54.52353704,2020-02-27,10:00:00,Henry Gratton
48.7,68.8,18.74074922,54.52658885,2020-02-28,10:00:00,Henry Gratton
48.9,69.2,18.72739757,54.47165637,2020-02-29,10:00:00,Henry Gratton
48.9,69,18.72739757,54.40451667,2020-03-01,10:00:00,Henry Gratton
49.6,69.8,18.71404593,54.32669566,2020-03-02,10:00:00,Henry Gratton
49.9,70.4,18.72739757,54.25345235,2020-03-03,10:00:00,Henry Gratton
50.1,70.7,18.72739757,54.16647593,2020-03-04,10:00:00,Henry Gratton
50.2,70.1,18.74074922,54.17868315,2020-03-05,10:00:00,Henry Gratton
50.4,70.1,18.74074922,54.16647593,2020-03-06,10:00:00,Henry Gratton
50.1,69.2,18.75410086,54.16952773,2020-03-07,10:00:00,Henry Gratton
49.8,69.1,18.74074922,54.16647593,2020-03-08,10:00:00,Henry Gratton
49.6,69,18.72739757,54.17868315,2020-03-09,10:00:00,Henry Gratton
49.6,68.9,18.71404593,54.15579461,2020-03-10,10:00:00,Henry Gratton
49.8,69.2,18.72739757,54.1435874,2020-03-11,10:00:00,Henry Gratton
49.8,68.4,18.74074922,54.12527657,2020-03-12,10:00:00,Henry Gratton
49.6,68,18.74074922,54.10238804,2020-03-13,10:00:00,Henry Gratton
49.3,67.1,18.75410086,54.13748379,2020-03-14,10:00:00,Henry Gratton
49.3,67.5,18.74074922,54.13443198,2020-03-15,10:00:00,Henry Gratton
49,67.6,18.72739757,54.16647593,2020-03-16,10:00:00,Henry Gratton
48.8,67.8,18.72739757,54.18783856,2020-03-17,10:00:00,Henry Gratton
48.4,66.8,18.75410086,54.25650416,2020-03-18,10:00:00,Henry Gratton
47.8,66.7,18.77012284,54.27939269,2020-03-19,10:00:00,Henry Gratton
47.2,65.1,18.77012284,54.27023728,2020-03-20,10:00:00,Henry Gratton
46.7,64.2,18.75410086,54.24429694,2020-03-21,10:00:00,Henry Gratton
46.2,64,18.75410086,54.26718547,2020-03-22,10:00:00,Henry Gratton
46.2,64.2,18.75410086,54.27939269,2020-03-23,10:00:00,Henry Gratton
46,63.8,18.77012284,54.31296254,2020-03-24,10:00:00,Henry Gratton
45.4,63.4,18.77012284,54.32516976,2020-03-25,10:00:00,Henry Gratton
45.2,63.6,18.77012284,54.34500649,2020-03-26,10:00:00,Henry Gratton
45,63.1,18.77012284,54.3572137,2020-03-27,10:00:00,Henry Gratton
44.6,62.5,18.78347448,54.36789502,2020-03-28,10:00:00,Henry Gratton
44.2,62.6,18.78347448,54.4228275,2020-03-29,10:00:00,Henry Gratton
43.9,63,18.77012284,54.38925765,2020-03-30,10:00:00,Henry Gratton
43.5,62.6,18.77012284,54.45487144,2020-03-31,10:00:00,Henry Gratton
43.1,62.5,18.78347448,54.46707866,2020-04-01,10:00:00,Henry Gratton
42.6,61.6,18.8128481,54.46860456,2020-04-02,10:00:00,Henry Gratton
42.1,60.7,18.79682612,54.48081178,2020-04-03,10:00:00,Henry Gratton
41.9,60.7,18.79682612,54.53269245,2020-04-04,10:00:00,Henry Gratton
41.9,60.6,18.77012284,54.54184787,2020-04-05,10:00:00,Henry Gratton
42,60.8,18.79682612,54.53269245,2020-04-06,10:00:00,Henry Gratton
42.1,61.6,18.78347448,54.55405509,2020-04-07,10:00:00,Henry Gratton
41.9,61,18.78347448,54.57694362,2020-04-08,10:00:00,Henry Gratton
41.7,61,18.8128481,54.56931411,2020-04-09,10:00:00,Henry Gratton
41.8,61.2,18.8128481,54.59067674,2020-04-10,10:00:00,Henry Gratton
41.8,61.5,18.8128481,54.52658885,2020-04-11,10:00:00,Henry Gratton
42,61.9,18.8128481,54.50370031,2020-04-12,10:00:00,Henry Gratton
41.9,62.1,18.8128481,54.44876783,2020-04-13,10:00:00,Henry Gratton
41.7,62.1,18.79682612,54.4258793,2020-04-14,10:00:00,Henry Gratton
41.5,61.5,18.79682612,54.40451667,2020-04-15,10:00:00,Henry Gratton
41.4,61.3,18.8128481,54.30685893,2020-04-16,10:00:00,Henry Gratton
41.5,61.8,18.8128481,54.29770352,2020-04-17,10:00:00,Henry Gratton
41.7,62.5,18.8128481,54.31754025,2020-04-18,10:00:00,Henry Gratton
41.7,64.2,18.82619974,54.2885481,2020-04-19,10:00:00,Henry Gratton
41.8,65,18.8128481,54.2854963,2020-04-20,10:00:00,Henry Gratton
41.7,65.6,18.8128481,54.30685893,2020-04-21,10:00:00,Henry Gratton
41.4,65.2,18.83955138,54.31143664,2020-04-22,10:00:00,Henry Gratton
41.4,65.8,18.85290303,54.31143664,2020-04-23,10:00:00,Henry Gratton
41.5,66.9,18.8128481,54.31754025,2020-04-24,10:00:00,Henry Gratton
41.3,66.2,18.82619974,54.30838483,2020-04-25,10:00:00,Henry Gratton
41,66.3,18.82619974,54.2885481,2020-04-26,10:00:00,Henry Gratton
41.1,66.3,18.83955138,54.27939269,2020-04-27,10:00:00,Henry Gratton
41,65.2,18.83955138,54.29922942,2020-04-28,10:00:00,Henry Gratton
40.9,64.1,18.83955138,54.26718547,2020-04-29,10:00:00,Henry Gratton
41.1,65.1,18.85290303,54.28091859,2020-04-30,10:00:00,Henry Gratton
40.9,64.1,18.83955138,54.21225299,2020-05-01,10:00:00,Henry Gratton
41,64.2,18.85290303,54.24734874,2020-05-02,10:00:00,Henry Gratton
41.5,65.8,18.83955138,54.24734874,2020-05-03,10:00:00,Henry Gratton
41.5,65.7,18.83955138,54.21225299,2020-05-04,10:00:00,Henry Gratton
41.7,66.2,18.83955138,54.22446021,2020-05-05,10:00:00,Henry Gratton
41.5,65.6,18.85290303,54.2153048,2020-05-06,10:00:00,Henry Gratton
41.6,66.1,18.868925,54.26108186,2020-05-07,10:00:00,Henry Gratton
41.8,66.1,18.868925,54.24887465,2020-05-08,10:00:00,Henry Gratton
41.8,66.2,18.85290303,54.24734874,2020-05-09,10:00:00,Henry Gratton
41.6,66.5,18.868925,54.23819333,2020-05-10,10:00:00,Henry Gratton
41.6,67.4,18.88227665,54.23056382,2020-05-11,10:00:00,Henry Gratton
41.6,67.1,18.868925,54.24887465,2020-05-12,10:00:00,Henry Gratton
41.6,66.5,18.85290303,54.24734874,2020-05-13,10:00:00,Henry Gratton
41.9,67.1,18.868925,54.22903792,2020-05-14,10:00:00,Henry Gratton
42.1,67.2,18.88227665,54.26108186,2020-05-15,10:00:00,Henry Gratton
41.9,66.5,18.868925,54.17410544,2020-05-16,10:00:00,Henry Gratton
42.2,67,18.89562829,54.13290608,2020-05-17,10:00:00,Henry Gratton
42.9,66.5,18.88227665,54.15274281,2020-05-18,10:00:00,Henry Gratton
43.3,66.1,18.868925,54.12985428,2020-05-19,10:00:00,Henry Gratton
43.5,66.3,18.89562829,54.12375067,2020-05-20,10:00:00,Henry Gratton
43.7,66.1,18.89562829,54.09170672,2020-05-21,10:00:00,Henry Gratton
44.2,66.1,18.89562829,54.10086213,2020-05-22,10:00:00,Henry Gratton
44.6,66.3,18.91165026,54.04745556,2020-05-23,10:00:00,Henry Gratton
44.6,66.1,18.89562829,53.96963455,2020-05-24,10:00:00,Henry Gratton
45.2,67.2,18.89562829,53.87350271,2020-05-25,10:00:00,Henry Gratton
45.6,68.6,18.89562829,53.84908827,2020-05-26,10:00:00,Henry Gratton
45.8,68.9,18.88227665,53.78500038,2020-05-27,10:00:00,Henry Gratton
46,69.1,18.91165026,53.78652628,2020-05-28,10:00:00,Henry Gratton
45.9,67.5,18.92500191,53.76821546,2020-05-29,10:00:00,Henry Gratton
46.3,68.5,18.89562829,53.78500038,2020-05-30,10:00:00,Henry Gratton
46.9,69.7,18.91165026,53.78652628,2020-05-31,10:00:00,Henry Gratton
46.7,68.6,18.91165026,53.82162203,2020-06-01,10:00:00,Henry Gratton
46.9,69.2,18.92500191,53.82162203,2020-06-02,10:00:00,Henry Gratton
47.5,70.2,18.91165026,53.80941482,2020-06-03,10:00:00,Henry Gratton
47.9,70.5,18.91165026,53.80941482,2020-06-04,10:00:00,Henry Gratton
48,70.8,18.91165026,53.84145876,2020-06-05,10:00:00,Henry Gratton
48,71.3,18.93835355,53.87808042,2020-06-06,10:00:00,Henry Gratton
48.3,71.3,18.91165026,53.89639124,2020-06-07,10:00:00,Henry Gratton
